Date,Event,Price,Price/Sq_Ft,Source,listing_page
11/23/2021,Listing removed,"$2,490,000 ",$911 ,Austin,https://www.realtor.com/realestateandhomes-detail/1403-Garner-Ave_Austin_TX_78704_M82553-38986
10/06/2021,Price Changed,"$2,490,000 ",$911 ,Austin,https://www.realtor.com/realestateandhomes-detail/1403-Garner-Ave_Austin_TX_78704_M82553-38986
09/04/2021,Price Changed,"$2,690,000 ",$984 ,Austin,https://www.realtor.com/realestateandhomes-detail/1403-Garner-Ave_Austin_TX_78704_M82553-38986
01/26/2023,Price Changed,"$2,250,000 ",$731 ,Austin,https://www.realtor.com/realestateandhomes-detail/1404-Garner-Ave_Austin_TX_78704_M82643-27506
01/13/2023,Price Changed,"$2,485,000 ",$807 ,Austin,https://www.realtor.com/realestateandhomes-detail/1404-Garner-Ave_Austin_TX_78704_M82643-27506
10/28/2022,Listed,"$2,500,000 ",$812 ,Austin,https://www.realtor.com/realestateandhomes-detail/1404-Garner-Ave_Austin_TX_78704_M82643-27506
11/13/2019,Sold,- ,- ,Public Record,https://www.realtor.com/realestateandhomes-detail/1404-Garner-Ave_Austin_TX_78704_M82643-27506
11/11/2019,Listing removed,- ,- ,Austin,https://www.realtor.com/realestateandhomes-detail/1404-Garner-Ave_Austin_TX_78704_M82643-27506
12/02/2010,Sold,- ,- ,Public Record,https://www.realtor.com/realestateandhomes-detail/1404-Garner-Ave_Austin_TX_78704_M82643-27506
12/02/2010,Listing removed,"$274,900 ",- ,Austin,https://www.realtor.com/realestateandhomes-detail/1404-Garner-Ave_Austin_TX_78704_M82643-27506
01/05/2023,Price Changed,"$2,590,000 ",$840 ,Austin,https://www.realtor.com/realestateandhomes-detail/2100-Peach-Tree-St_Austin_TX_78704_M86021-27712
11/29/2022,Listed for rent,"$15,000 ",$5 ,Austin,https://www.realtor.com/realestateandhomes-detail/2100-Peach-Tree-St_Austin_TX_78704_M86021-27712
11/04/2022,Price Changed,"$2,900,000 ",$940 ,Austin,https://www.realtor.com/realestateandhomes-detail/2100-Peach-Tree-St_Austin_TX_78704_M86021-27712
11/03/2022,Price Changed,"$2,799,999 ",$908 ,Austin,https://www.realtor.com/realestateandhomes-detail/2100-Peach-Tree-St_Austin_TX_78704_M86021-27712
10/24/2022,Listed,"$2,900,000 ",$983 ,Austin,https://www.realtor.com/realestateandhomes-detail/2100-Peach-Tree-St_Austin_TX_78704_M86021-27712
09/20/2022,Listing removed,- ,- ,Austin,https://www.realtor.com/realestateandhomes-detail/2100-Peach-Tree-St_Austin_TX_78704_M86021-27712
05/13/2022,Listed,"$2,999,000 ","$1,017 ",Austin,https://www.realtor.com/realestateandhomes-detail/2100-Peach-Tree-St_Austin_TX_78704_M86021-27712
01/16/2023,Listed for rent,"$18,000 ",$6 ,Austin,https://www.realtor.com/realestateandhomes-detail/1406-Folts-Ave_Austin_TX_78704_M72032-37634
10/13/2022,Listed,"$3,199,999 ","$1,005 ",Austin,https://www.realtor.com/realestateandhomes-detail/1406-Folts-Ave_Austin_TX_78704_M72032-37634
09/20/2022,Listing removed,- ,- ,Austin,https://www.realtor.com/realestateandhomes-detail/1406-Folts-Ave_Austin_TX_78704_M72032-37634
05/13/2022,Listed,"$3,499,000 ","$1,211 ",Austin,https://www.realtor.com/realestateandhomes-detail/1406-Folts-Ave_Austin_TX_78704_M72032-37634
10/21/2021,Listing removed,- ,- ,Austin,https://www.realtor.com/realestateandhomes-detail/1406-Folts-Ave_Austin_TX_78704_M72032-37634
03/13/2021,Listing removed,- ,- ,Austin,https://www.realtor.com/realestateandhomes-detail/1406-Folts-Ave_Austin_TX_78704_M72032-37634
02/04/2021,Listed,"$1,050,000 ","$1,002 ",Austin,https://www.realtor.com/realestateandhomes-detail/1406-Folts-Ave_Austin_TX_78704_M72032-37634
10/14/2022,Listed,"$3,495,000 ","$1,089 ",Austin,https://www.realtor.com/realestateandhomes-detail/1901-Hether-St_Austin_TX_78704_M81929-57907
04/06/2022,Listing removed,- ,- ,Austin,https://www.realtor.com/realestateandhomes-detail/1901-Hether-St_Austin_TX_78704_M81929-57907
12/01/2021,Listed,"$3,500,000 ","$1,094 ",Austin,https://www.realtor.com/realestateandhomes-detail/1901-Hether-St_Austin_TX_78704_M81929-57907
08/12/2020,Listing removed,- ,- ,Austin,https://www.realtor.com/realestateandhomes-detail/1901-Hether-St_Austin_TX_78704_M81929-57907
08/12/2020,Listing removed,- ,- ,Austin,https://www.realtor.com/realestateandhomes-detail/1901-Hether-St_Austin_TX_78704_M81929-57907
05/09/1991,Sold,- ,- ,Public Record,https://www.realtor.com/realestateandhomes-detail/1901-Hether-St_Austin_TX_78704_M81929-57907
11/30/2022,Price Changed,"$1,995,000 ",$892 ,Austin,https://www.realtor.com/realestateandhomes-detail/1804-Frazier-Ave_Austin_TX_78704_M70583-22978
11/16/2022,Price Changed,"$2,040,000 ",$912 ,Austin,https://www.realtor.com/realestateandhomes-detail/1804-Frazier-Ave_Austin_TX_78704_M70583-22978
10/19/2022,Price Changed,"$2,090,000 ",$934 ,Austin,https://www.realtor.com/realestateandhomes-detail/1804-Frazier-Ave_Austin_TX_78704_M70583-22978
09/29/2022,Listed,"$2,200,000 ",$983 ,Austin,https://www.realtor.com/realestateandhomes-detail/1804-Frazier-Ave_Austin_TX_78704_M70583-22978
11/06/2020,Listing removed,"$6,400 ",$3 ,Austin,https://www.realtor.com/realestateandhomes-detail/1804-Frazier-Ave_Austin_TX_78704_M70583-22978
09/29/2020,Price Changed for rent,"$6,400 ",$3 ,Austin,https://www.realtor.com/realestateandhomes-detail/1804-Frazier-Ave_Austin_TX_78704_M70583-22978
08/28/2020,Listed for rent,"$6,900 ",$3 ,Austin,https://www.realtor.com/realestateandhomes-detail/1804-Frazier-Ave_Austin_TX_78704_M70583-22978
10/27/2022,Price Changed,"$2,699,000 ","$1,173 ",Austin,https://www.realtor.com/realestateandhomes-detail/2103-Peach-Tree-St_Austin_TX_78704_M74257-38055
09/22/2022,Listed,"$2,875,000 ","$1,250 ",Austin,https://www.realtor.com/realestateandhomes-detail/2103-Peach-Tree-St_Austin_TX_78704_M74257-38055
06/05/2020,Listing removed,- ,- ,Austin,https://www.realtor.com/realestateandhomes-detail/2103-Peach-Tree-St_Austin_TX_78704_M74257-38055
02/01/2019,Sold,- ,- ,Public Record,https://www.realtor.com/realestateandhomes-detail/2103-Peach-Tree-St_Austin_TX_78704_M74257-38055
10/22/1999,Sold,- ,- ,Public Record,https://www.realtor.com/realestateandhomes-detail/2103-Peach-Tree-St_Austin_TX_78704_M74257-38055
03/24/1992,Sold,- ,- ,Public Record,https://www.realtor.com/realestateandhomes-detail/2103-Peach-Tree-St_Austin_TX_78704_M74257-38055
10/26/2022,Price Changed,"$1,750,000 ",$627 ,Austin,https://www.realtor.com/realestateandhomes-detail/1808-Ford-St-1_Austin_TX_78704_M72044-67010
10/10/2022,Price Changed,"$1,899,000 ",$681 ,Austin,https://www.realtor.com/realestateandhomes-detail/1808-Ford-St-1_Austin_TX_78704_M72044-67010
09/22/2022,Listed,"$1,995,000 ",$739 ,Austin,https://www.realtor.com/realestateandhomes-detail/1808-Ford-St-1_Austin_TX_78704_M72044-67010
10/21/2020,Listing removed,- ,- ,Austin,https://www.realtor.com/realestateandhomes-detail/1808-Ford-St-1_Austin_TX_78704_M72044-67010
10/08/2020,Price Changed,"$1,525,000 ",$547 ,Austin,https://www.realtor.com/realestateandhomes-detail/1808-Ford-St-1_Austin_TX_78704_M72044-67010
09/10/2020,Price Changed,"$1,575,000 ",$565 ,Austin,https://www.realtor.com/realestateandhomes-detail/1808-Ford-St-1_Austin_TX_78704_M72044-67010
08/06/2020,Listed,"$1,625,000 ",$583 ,Austin,https://www.realtor.com/realestateandhomes-detail/1808-Ford-St-1_Austin_TX_78704_M72044-67010
12/13/2022,Price Changed,"$2,399,999 ","$1,064 ",Austin,https://www.realtor.com/realestateandhomes-detail/1711-Nash-Ave_Austin_TX_78704_M88193-98400
10/19/2022,Price Changed,"$2,475,999 ","$1,098 ",Austin,https://www.realtor.com/realestateandhomes-detail/1711-Nash-Ave_Austin_TX_78704_M88193-98400
10/04/2022,Price Changed,"$2,595,500 ","$1,151 ",Austin,https://www.realtor.com/realestateandhomes-detail/1711-Nash-Ave_Austin_TX_78704_M88193-98400
09/15/2022,Listed,"$2,699,999 ","$1,197 ",Austin,https://www.realtor.com/realestateandhomes-detail/1711-Nash-Ave_Austin_TX_78704_M88193-98400
11/04/2020,Listing removed,"$760,000 ",$447 ,Austin,https://www.realtor.com/realestateandhomes-detail/1711-Nash-Ave_Austin_TX_78704_M88193-98400
09/22/2020,Price Changed,"$760,000 ",$447 ,Austin,https://www.realtor.com/realestateandhomes-detail/1711-Nash-Ave_Austin_TX_78704_M88193-98400
09/08/2020,Price Changed,"$785,000 ",$462 ,Austin,https://www.realtor.com/realestateandhomes-detail/1711-Nash-Ave_Austin_TX_78704_M88193-98400
09/14/2022,Listed,"$1,450,000 ",- ,Austin,https://www.realtor.com/realestateandhomes-detail/1403-Oxford-Ave_Austin_TX_78704_M85827-40589
09/14/2022,Listed,"$1,450,000 ",$875 ,Austin,https://www.realtor.com/realestateandhomes-detail/1403-Oxford-Ave_Austin_TX_78704_M85827-40589
04/13/2022,Sold,- ,- ,Public Record,https://www.realtor.com/realestateandhomes-detail/1403-Oxford-Ave_Austin_TX_78704_M85827-40589
03/29/2022,Listing removed,- ,- ,Austin,https://www.realtor.com/realestateandhomes-detail/1403-Oxford-Ave_Austin_TX_78704_M85827-40589
03/24/2022,Listed,"$1,150,000 ",$852 ,Austin,https://www.realtor.com/realestateandhomes-detail/1403-Oxford-Ave_Austin_TX_78704_M85827-40589
10/19/2022,Listed,"$2,490,000 ",$934 ,Austin,https://www.realtor.com/realestateandhomes-detail/1714-Valeria-St_Austin_TX_78704_M80034-58480
09/29/2022,Listing removed,- ,- ,Austin,https://www.realtor.com/realestateandhomes-detail/1714-Valeria-St_Austin_TX_78704_M80034-58480
08/27/2022,Relisted,"$2,800,000 ","$1,050 ",Austin,https://www.realtor.com/realestateandhomes-detail/1714-Valeria-St_Austin_TX_78704_M80034-58480
08/03/2022,Listing removed,- ,- ,Austin,https://www.realtor.com/realestateandhomes-detail/1714-Valeria-St_Austin_TX_78704_M80034-58480
07/23/2022,Listed,"$2,800,000 ","$1,050 ",Austin,https://www.realtor.com/realestateandhomes-detail/1714-Valeria-St_Austin_TX_78704_M80034-58480
11/03/2022,Price Changed,"$998,000 ",$568 ,Austin,https://www.realtor.com/realestateandhomes-detail/1502-Hillmont-St_Austin_TX_78704_M85328-23302
09/26/2022,Price Changed,"$1,125,000 ",$641 ,Austin,https://www.realtor.com/realestateandhomes-detail/1502-Hillmont-St_Austin_TX_78704_M85328-23302
08/25/2022,Listed,"$1,150,000 ",$655 ,Austin,https://www.realtor.com/realestateandhomes-detail/1502-Hillmont-St_Austin_TX_78704_M85328-23302
06/02/1998,Sold,- ,- ,Public Record,https://www.realtor.com/realestateandhomes-detail/1502-Hillmont-St_Austin_TX_78704_M85328-23302
09/12/1985,Sold,- ,- ,Public Record,https://www.realtor.com/realestateandhomes-detail/1502-Hillmont-St_Austin_TX_78704_M85328-23302
01/24/2023,Listed,"$3,900,000 ","$1,289 ",Austin,https://www.realtor.com/realestateandhomes-detail/2008-Kinney-Ave_Austin_TX_78704_M71438-21200
01/23/2023,Listing removed,- ,- ,Austin,https://www.realtor.com/realestateandhomes-detail/2008-Kinney-Ave_Austin_TX_78704_M71438-21200
12/02/2022,Listed,"$3,900,000 ","$1,231 ",Austin,https://www.realtor.com/realestateandhomes-detail/2008-Kinney-Ave_Austin_TX_78704_M71438-21200
10/06/2020,Listing removed,- ,- ,Austin,https://www.realtor.com/realestateandhomes-detail/2008-Kinney-Ave_Austin_TX_78704_M71438-21200
01/03/2020,Listing removed,"$650,000 ",$542 ,Austin,https://www.realtor.com/realestateandhomes-detail/2008-Kinney-Ave_Austin_TX_78704_M71438-21200
11/07/2019,Price Changed,"$650,000 ",$542 ,Austin,https://www.realtor.com/realestateandhomes-detail/2008-Kinney-Ave_Austin_TX_78704_M71438-21200
10/24/2019,Listed,"$675,000 ",$563 ,Austin,https://www.realtor.com/realestateandhomes-detail/2008-Kinney-Ave_Austin_TX_78704_M71438-21200
01/11/2023,Listed,"$1,250,000 ",$579 ,Austin,https://www.realtor.com/realestateandhomes-detail/2105-Rabb-Glen-St_Austin_TX_78704_M83342-88551
05/31/1991,Sold,- ,- ,Public Record,https://www.realtor.com/realestateandhomes-detail/2105-Rabb-Glen-St_Austin_TX_78704_M83342-88551
11/03/1984,Sold,- ,- ,Public Record,https://www.realtor.com/realestateandhomes-detail/2105-Rabb-Glen-St_Austin_TX_78704_M83342-88551
01/06/2023,Listed,"$1,199,500 ",$824 ,Austin,https://www.realtor.com/realestateandhomes-detail/1607-Rabb-Rd_Austin_TX_78704_M82967-78714
01/08/2022,Listing removed,"$2,495 ",$2 ,Austin,https://www.realtor.com/realestateandhomes-detail/1607-Rabb-Rd_Austin_TX_78704_M82967-78714
11/26/2021,Listing removed,- ,- ,Austin,https://www.realtor.com/realestateandhomes-detail/1607-Rabb-Rd_Austin_TX_78704_M82967-78714
10/31/2021,Price Changed for rent,"$2,495 ",$2 ,Austin,https://www.realtor.com/realestateandhomes-detail/1607-Rabb-Rd_Austin_TX_78704_M82967-78714
10/08/2021,Listed for rent,"$2,900 ",$2 ,Austin,https://www.realtor.com/realestateandhomes-detail/1607-Rabb-Rd_Austin_TX_78704_M82967-78714
12/12/2010,Listing removed,"$1,895 ",$1 ,Austin,https://www.realtor.com/realestateandhomes-detail/1607-Rabb-Rd_Austin_TX_78704_M82967-78714
10/07/2010,Listed for rent,"$1,895 ",$1 ,Austin,https://www.realtor.com/realestateandhomes-detail/1607-Rabb-Rd_Austin_TX_78704_M82967-78714
01/12/2023,Price Changed,"$1,850,000 ",$605 ,Austin,https://www.realtor.com/realestateandhomes-detail/2124-Bluebonnet-Ln_Austin_TX_78704_M71672-24212
12/12/2022,Relisted,"$1,875,000 ",$614 ,Austin,https://www.realtor.com/realestateandhomes-detail/2124-Bluebonnet-Ln_Austin_TX_78704_M71672-24212
12/09/2022,Listing removed,- ,- ,Austin,https://www.realtor.com/realestateandhomes-detail/2124-Bluebonnet-Ln_Austin_TX_78704_M71672-24212
11/23/2022,Listed,"$1,875,000 ",$614 ,Austin,https://www.realtor.com/realestateandhomes-detail/2124-Bluebonnet-Ln_Austin_TX_78704_M71672-24212
05/29/2009,Sold,- ,- ,Public Record,https://www.realtor.com/realestateandhomes-detail/2124-Bluebonnet-Ln_Austin_TX_78704_M71672-24212
05/02/2009,Listing removed,"$625,000 ",$205 ,Austin,https://www.realtor.com/realestateandhomes-detail/2124-Bluebonnet-Ln_Austin_TX_78704_M71672-24212
03/29/2009,Listing removed,"$625,000 ",$205 ,Austin,https://www.realtor.com/realestateandhomes-detail/2124-Bluebonnet-Ln_Austin_TX_78704_M71672-24212
01/26/2023,Price Changed,"$849,900 ",$645 ,Austin,https://www.realtor.com/realestateandhomes-detail/1800-Kinney-Ave_Austin_TX_78704_M80058-80766
01/12/2023,Listed,"$899,900 ",$683 ,SanAntonio,https://www.realtor.com/realestateandhomes-detail/1800-Kinney-Ave_Austin_TX_78704_M80058-80766
12/15/2022,Price Changed,"$899,900 ",$683 ,Austin,https://www.realtor.com/realestateandhomes-detail/1800-Kinney-Ave_Austin_TX_78704_M80058-80766
11/15/2022,Listed,"$929,900 ",$706 ,Austin,https://www.realtor.com/realestateandhomes-detail/1800-Kinney-Ave_Austin_TX_78704_M80058-80766
10/18/2022,Listing removed,- ,- ,Austin,https://www.realtor.com/realestateandhomes-detail/1800-Kinney-Ave_Austin_TX_78704_M80058-80766
08/30/2022,Price Changed,"$1,100,000 ",$835 ,Austin,https://www.realtor.com/realestateandhomes-detail/1800-Kinney-Ave_Austin_TX_78704_M80058-80766
07/22/2022,Price Changed,"$1,250,000 ",$948 ,Austin,https://www.realtor.com/realestateandhomes-detail/1800-Kinney-Ave_Austin_TX_78704_M80058-80766
01/13/2023,Listing removed,"$12,000 ",$4 ,Austin,https://www.realtor.com/realestateandhomes-detail/1403-Garner-Ave_Austin_TX_78704_M82553-38986
12/06/2022,Listed for rent,"$12,000 ",$4 ,Austin,https://www.realtor.com/realestateandhomes-detail/1403-Garner-Ave_Austin_TX_78704_M82553-38986
11/11/2022,Price Changed,"$2,850,000 ","$1,043 ",Austin,https://www.realtor.com/realestateandhomes-detail/1403-Garner-Ave_Austin_TX_78704_M82553-38986
11/02/2022,Listed,"$2,995,000 ","$1,096 ",Austin,https://www.realtor.com/realestateandhomes-detail/1403-Garner-Ave_Austin_TX_78704_M82553-38986
11/23/2021,Listing removed,"$2,490,000 ",$911 ,Austin,https://www.realtor.com/realestateandhomes-detail/1403-Garner-Ave_Austin_TX_78704_M82553-38986
10/06/2021,Price Changed,"$2,490,000 ",$911 ,Austin,https://www.realtor.com/realestateandhomes-detail/1403-Garner-Ave_Austin_TX_78704_M82553-38986
09/04/2021,Price Changed,"$2,690,000 ",$984 ,Austin,https://www.realtor.com/realestateandhomes-detail/1403-Garner-Ave_Austin_TX_78704_M82553-38986
01/26/2023,Price Changed,"$2,250,000 ",$731 ,Austin,https://www.realtor.com/realestateandhomes-detail/1404-Garner-Ave_Austin_TX_78704_M82643-27506
01/13/2023,Price Changed,"$2,485,000 ",$807 ,Austin,https://www.realtor.com/realestateandhomes-detail/1404-Garner-Ave_Austin_TX_78704_M82643-27506
10/28/2022,Listed,"$2,500,000 ",$812 ,Austin,https://www.realtor.com/realestateandhomes-detail/1404-Garner-Ave_Austin_TX_78704_M82643-27506
11/13/2019,Sold,- ,- ,Public Record,https://www.realtor.com/realestateandhomes-detail/1404-Garner-Ave_Austin_TX_78704_M82643-27506
11/11/2019,Listing removed,- ,- ,Austin,https://www.realtor.com/realestateandhomes-detail/1404-Garner-Ave_Austin_TX_78704_M82643-27506
12/02/2010,Sold,- ,- ,Public Record,https://www.realtor.com/realestateandhomes-detail/1404-Garner-Ave_Austin_TX_78704_M82643-27506
12/02/2010,Listing removed,"$274,900 ",- ,Austin,https://www.realtor.com/realestateandhomes-detail/1404-Garner-Ave_Austin_TX_78704_M82643-27506
01/05/2023,Price Changed,"$2,590,000 ",$840 ,Austin,https://www.realtor.com/realestateandhomes-detail/2100-Peach-Tree-St_Austin_TX_78704_M86021-27712
11/29/2022,Listed for rent,"$15,000 ",$5 ,Austin,https://www.realtor.com/realestateandhomes-detail/2100-Peach-Tree-St_Austin_TX_78704_M86021-27712
11/04/2022,Price Changed,"$2,900,000 ",$940 ,Austin,https://www.realtor.com/realestateandhomes-detail/2100-Peach-Tree-St_Austin_TX_78704_M86021-27712
11/03/2022,Price Changed,"$2,799,999 ",$908 ,Austin,https://www.realtor.com/realestateandhomes-detail/2100-Peach-Tree-St_Austin_TX_78704_M86021-27712
10/24/2022,Listed,"$2,900,000 ",$983 ,Austin,https://www.realtor.com/realestateandhomes-detail/2100-Peach-Tree-St_Austin_TX_78704_M86021-27712
09/20/2022,Listing removed,- ,- ,Austin,https://www.realtor.com/realestateandhomes-detail/2100-Peach-Tree-St_Austin_TX_78704_M86021-27712
05/13/2022,Listed,"$2,999,000 ","$1,017 ",Austin,https://www.realtor.com/realestateandhomes-detail/2100-Peach-Tree-St_Austin_TX_78704_M86021-27712
01/16/2023,Listed for rent,"$18,000 ",$6 ,Austin,https://www.realtor.com/realestateandhomes-detail/1406-Folts-Ave_Austin_TX_78704_M72032-37634
10/13/2022,Listed,"$3,199,999 ","$1,005 ",Austin,https://www.realtor.com/realestateandhomes-detail/1406-Folts-Ave_Austin_TX_78704_M72032-37634
09/20/2022,Listing removed,- ,- ,Austin,https://www.realtor.com/realestateandhomes-detail/1406-Folts-Ave_Austin_TX_78704_M72032-37634
05/13/2022,Listed,"$3,499,000 ","$1,211 ",Austin,https://www.realtor.com/realestateandhomes-detail/1406-Folts-Ave_Austin_TX_78704_M72032-37634
10/21/2021,Listing removed,- ,- ,Austin,https://www.realtor.com/realestateandhomes-detail/1406-Folts-Ave_Austin_TX_78704_M72032-37634
03/13/2021,Listing removed,- ,- ,Austin,https://www.realtor.com/realestateandhomes-detail/1406-Folts-Ave_Austin_TX_78704_M72032-37634
02/04/2021,Listed,"$1,050,000 ","$1,002 ",Austin,https://www.realtor.com/realestateandhomes-detail/1406-Folts-Ave_Austin_TX_78704_M72032-37634
10/14/2022,Listed,"$3,495,000 ","$1,089 ",Austin,https://www.realtor.com/realestateandhomes-detail/1901-Hether-St_Austin_TX_78704_M81929-57907
04/06/2022,Listing removed,- ,- ,Austin,https://www.realtor.com/realestateandhomes-detail/1901-Hether-St_Austin_TX_78704_M81929-57907
12/01/2021,Listed,"$3,500,000 ","$1,094 ",Austin,https://www.realtor.com/realestateandhomes-detail/1901-Hether-St_Austin_TX_78704_M81929-57907
08/12/2020,Listing removed,- ,- ,Austin,https://www.realtor.com/realestateandhomes-detail/1901-Hether-St_Austin_TX_78704_M81929-57907
08/12/2020,Listing removed,- ,- ,Austin,https://www.realtor.com/realestateandhomes-detail/1901-Hether-St_Austin_TX_78704_M81929-57907
05/09/1991,Sold,- ,- ,Public Record,https://www.realtor.com/realestateandhomes-detail/1901-Hether-St_Austin_TX_78704_M81929-57907
11/30/2022,Price Changed,"$1,995,000 ",$892 ,Austin,https://www.realtor.com/realestateandhomes-detail/1804-Frazier-Ave_Austin_TX_78704_M70583-22978
11/16/2022,Price Changed,"$2,040,000 ",$912 ,Austin,https://www.realtor.com/realestateandhomes-detail/1804-Frazier-Ave_Austin_TX_78704_M70583-22978
10/19/2022,Price Changed,"$2,090,000 ",$934 ,Austin,https://www.realtor.com/realestateandhomes-detail/1804-Frazier-Ave_Austin_TX_78704_M70583-22978
09/29/2022,Listed,"$2,200,000 ",$983 ,Austin,https://www.realtor.com/realestateandhomes-detail/1804-Frazier-Ave_Austin_TX_78704_M70583-22978
